Name,City,State,Pub. Rating,County,GOP %,Dem %
James Madison High School,Fairfax,Virginia,-10.841311502199321,Fairfax County,0.5925724827000232,0.39481205159777727
George Mason High School,Falls Church,Virginia,-10.704249985026298,Fairfax County,0.5925724827000232,0.39481205159777727
Falls Church High School,Falls Church,Virginia,-7.47860010025001,Fairfax County,0.5925724827000232,0.39481205159777727
Justice High School,Falls Church,Virginia,-6.476910557539789,Fairfax County,0.5925724827000232,0.39481205159777727
Riverbend High School,Fredericksburg,Virginia,1.9061022549830888,Fredericksburg City,0.6242541242541243,0.3557388557388557
Gainesville High School,Gainesville,Virginia,-12.331145237046837,Prince William County,0.574239624153901,0.4139817866049163
Deep Run High School,Glen Allen,Virginia,-9.842112959116045,Henrico County,0.5528459319457799,0.4357145072737988
Bethel High School,Hampton,Virginia,-8.06898144368058,Newport News City,0.644065227551188,0.34387197008930265
Harrisonburg High School,Harrisonburg,Virginia,-15.639229005004296,Harrisonburg City,0.5565922398816034,0.4223666430731613
Heritage High School - VA,Leesburg,Virginia,-5.344108906075924,Loudoun County,0.5162372043769855,0.4714462205637638
Loudoun County High School,Leesburg,Virginia,-8.211847809381542,Loudoun County,0.5162372043769855,0.4714462205637638
Rockbridge County High School,Lexington,Virginia,-4.362065915093334,Rockbridge County,0.40246184145741015,0.5807976366322009
Osbourn High School,Manassas,Virginia,-10.9,Manassas City,0.5594562491751353,0.4264880559588228
Langley High School,Mclean,Virginia,-11.697422258771374,Fairfax County,0.5925724827000232,0.39481205159777727
McLean High School,McLean,Virginia,-10.348702383663424,Fairfax County,0.5925724827000232,0.39481205159777727
The Potomac School,McLean,Virginia,-12.317831201848861,Fairfax County,0.5925724827000232,0.39481205159777727
BASIS Independent McLean,McLean,Virginia,-9.435185598213067,Fairfax County,0.5925724827000232,0.39481205159777727
Clover Hill High School,Midlothian,Virginia,-12.864055681293852,Chesterfield County,0.4584405102686633,0.5293950285385808
Manchester High School - VA,Midlothian,Virginia,-8.67664324096793,Chesterfield County,0.4584405102686633,0.5293950285385808
Louisa County High School,Mineral,Virginia,-9.07919182184907,Louisa County,0.4236161911728847,0.561265544989027
Menchville High School,Newport News,Virginia,-9.54233050300457,Newport News City,0.644065227551188,0.34387197008930265
Kettle Run High School,Nokesville,Virginia,-4.992298416387072,Prince William County,0.574239624153901,0.4139817866049163
Patriot High School,Nokesville,Virginia,-9.872887239253997,Prince William County,0.574239624153901,0.4139817866049163
Granby High School,Norfolk,Virginia,-11.335784048754634,Norfolk City,0.7141995508501765,0.2741867179980751
Flint Hills School,Oakton,Virginia,-6.4031242374328485,Fairfax County,0.5925724827000232,0.39481205159777727
Fluvanna County High School,Palmyra,Virginia,-4.059325682918285,Fluvanna County,0.46251178874567744,0.5248349575605156
Powhatan High School,Powhatan,Virginia,-5.756825658873705,Powhatan County,0.2628992628992629,0.7236518815466184
Prince George High School,Prince George,Virginia,-11.051557495526279,Prince George County,0.44650756693830035,0.5442374854481956
Woodgrove High School,Purcellville,Virginia,-9.3308720071488,Loudoun County,0.5162372043769855,0.4714462205637638
Loudoun Valley High School,Purcellville,Virginia,-10.979913478711934,Loudoun County,0.5162372043769855,0.4714462205637638
South Lakes Sentinel,Reston,Virginia,-7.60920495189872,Fairfax County,0.5925724827000232,0.39481205159777727
Hidden Valley High School,Roanoke,Virginia,-3.7948106982159358,Roanoke City,0.5917713919795086,0.3766375837135463
Rock Ridge High School,South Riding,Virginia,-10.411077096813253,Loudoun County,0.5162372043769855,0.4714462205637638
West Springfield High School,Springfield,Virginia,-7.519740687018403,Fairfax County,0.5925724827000232,0.39481205159777727
Robert E. Lee High School,Springfield,Virginia,-11.392084971593215,Fairfax County,0.5925724827000232,0.39481205159777727
Dominion High School,Sterling,Virginia,-8.136245132030183,Loudoun County,0.5162372043769855,0.4714462205637638
Park View High School,Sterling,Virginia,-9.478308569219157,Loudoun County,0.5162372043769855,0.4714462205637638
Oakton High School,Vienna,Virginia,-2.9723260625682077,Fairfax County,0.5925724827000232,0.39481205159777727
Kempsville High School,Virginia Beach,Virginia,-12.010719849548895,Virginia Beach City,0.4808577133431722,0.5061050029873917
Cape Henry Collegiate School,Virginia Beach,Virginia,-5.549153399238109,Virginia Beach City,0.4808577133431722,0.5061050029873917
Frank W. Cox High School,Virginia Beach,Virginia,-6.651503589414952,Virginia Beach City,0.4808577133431722,0.5061050029873917
Ocean Lakes High School,Virginia Beach,Virginia,-8.81477452916409,Virginia Beach City,0.4808577133431722,0.5061050029873917
Salem High School,Virginia Beach,Virginia,-6.821394913903504,Virginia Beach City,0.4808577133431722,0.5061050029873917
Fauquier High School,Warrenton,Virginia,5.459728597983269,Fauquier County,0.3930784685474971,0.5929709386230511
Warhill High School,Williamsburg,Virginia,-6.760575760642331,James City County,0.4340448290951524,0.5550153157971508
Woodbridge Senior High School,Woodbridge,Virginia,4.3717393864636875,Prince William County,0.574239624153901,0.4139817866049163
Prairie High School,Battle Ground,Washington,-5.0700646500370725,Clark County,0.4492721979621543,0.538136826783115
Bellingham High School,Bellingham,Washington,-15.048920227046192,Whatcom County,0.5456789310866846,0.4252396937185985
Bothell High School,Bothell,Washington,-9.192001671934253,King County,0.6881124849997821,0.2892087915617894
North Creek High School,Bothell,Washington,3.039517505570031,King County,0.6881124849997821,0.2892087915617894
Columbia High School,Burbank,Washington,-1.0398317171542713,Walla Walla County,0.3769712966017816,0.600329924117453
Camas High School,Camas,Washington,-8.58358413873055,Clark County,0.4492721979621543,0.538136826783115
Union High School,Camas,Washington,-4.560701700396552,Clark County,0.4492721979621543,0.538136826783115
Eastmont High School,East Wenatchee,Washington,-10.293219630920655,Douglas County,0.6497681742629691,0.3367159478610795
Ephrata High School,Ephrata,Washington,-2.227105745132009,Grant County,0.5618377483443708,0.4244619205298013
Gig Harbor High School,Gig Harbor,Washington,-1.705872210923198,Pierce County,0.48819311663479925,0.4963193116634799
Granite Falls High School,Granite Falls,Washington,-7.100402403083524,Snohomish County,0.5687761707597093,0.4071576086410786
Issaquah High School,Issaquah,Washington,-9.975931974006238,King County,0.6881124849997821,0.2892087915617894
Inglemoor High School,Kenmore,Washington,-8.716730771845441,King County,0.6881124849997821,0.2892087915617894
Tahoma High School,Kent,Washington,-8.876526757281098,King County,0.6881124849997821,0.2892087915617894
Cavelero Mid High School,Lake Stevens,Washington,-12.789782507351948,Snohomish County,0.5687761707597093,0.4071576086410786
Northwest Yeshiva High School,Mercer Island,Washington,8.951371896169292,King County,0.6881124849997821,0.2892087915617894
Mercer Island High School,Mercer Island,Washington,-10.769958217189147,King County,0.6881124849997821,0.2892087915617894
Mountlake Terrace High School,Mountlake Terrace,Washington,-8.08029152389387,Snohomish County,0.5687761707597093,0.4071576086410786
Capital High School,Olympia,Washington,2.406010991015813,Thurston County,0.5810822914054383,0.39142155984666643
Pasco High School,Pasco,Washington,-6.45899889043702,Franklin County,0.3630411826821542,0.6154699049630412
Puyallup High School,Puyallup,Washington,-7.07064996369435,Pierce County,0.48819311663479925,0.4963193116634799
Renton High School,Renton,Washington,-9.706408965214685,King County,0.6881124849997821,0.2892087915617894
Hazen High School,Renton,Washington,-12.045800278430075,King County,0.6881124849997821,0.2892087915617894
Eastlake High School,Sammamish,Washington,6.245078061962076,King County,0.6881124849997821,0.2892087915617894
Garfield High School,Seattle,Washington,-14.998496780023569,King County,0.6881124849997821,0.2892087915617894
Bishop Blanchet High School,Seattle,Washington,-13.629013170439013,King County,0.6881124849997821,0.2892087915617894
University Prep,Seattle,Washington,-13.524034161447537,King County,0.6881124849997821,0.2892087915617894
Lakeside School,Seattle,Washington,-10.614576334891128,King County,0.6881124849997821,0.2892087915617894
West Seattle High School,Seattle,Washington,-8.069076774947677,King County,0.6881124849997821,0.2892087915617894
Sedro-Woolley High school,Sedro-Woolley,Washington,-12.007989764395129,Skagit County,0.5174697797648617,0.4593475741016725
Shorewood High School,Shoreline,Washington,-6.813561138245945,King County,0.6881124849997821,0.2892087915617894
Shorecrest High School,Shoreline,Washington,-13.389912475351025,King County,0.6881124849997821,0.2892087915617894
Central Kitsap High School,Silverdale,Washington,-8.324556161989518,Kitsap County,0.5431363094642419,0.43184526787907457
Glacier Peak High School,Snohomish,Washington,-12.07752734075426,Snohomish County,0.5687761707597093,0.4071576086410786
Snohomish High School,Snohomish,Washington,0.0,Snohomish County,0.5687761707597093,0.4071576086410786
Joel E Ferris High School,Spokane,Washington,0.0,Spokane County,0.4551334072285341,0.5185711175329559
Steilacoom High School,Steilacoom,Washington,4.571036534529121,Pierce County,0.48819311663479925,0.4963193116634799
Bellarmine Preparatory School,Tacoma,Washington,-4.07308237088326,Pierce County,0.48819311663479925,0.4963193116634799
Annie Wright Schools,Tacoma,Washington,-15.755309350414949,Pierce County,0.48819311663479925,0.4963193116634799
Lakes High School,Tacoma,Washington,-4.8651396006007195,Pierce County,0.48819311663479925,0.4963193116634799
King''s Way Christian High School,Vancouver,Washington,4.2,Clark County,0.4492721979621543,0.538136826783115
Walla Walla High School,Walla Walla,Washington,-19.704060495238032,Walla Walla County,0.3769712966017816,0.600329924117453
Wenatchee High School,Wenatchee,Washington,-8.904252595569956,Chelan County,0.40446497803049886,0.5731778237270613
Elkins High School,Elkins,West Virginia,-6.113954103737506,Randolph County,0.34183201398170043,0.6322607175902129
Musselman High School,Inwood,West Virginia,-4.123105625617661,Berkeley County,0.3837082925768938,0.5965655906966634
Greenbrier East High School,Lewisburg,West Virginia,-7.910419511132469,Greenbrier County,0.3636575512740833,0.6116376631448105
Parkersburg High School,Parkersburg,West Virginia,-8.08349288011421,Wood County,0.47845828388628037,0.5078427325731386
St. Marys High School,St. Marys,West Virginia,-10.13943415580968,Pleasants County,0.33558959743498396,0.6430352689704311
Weir High School,Weirton,West Virginia,-7.173234564521577,Hancock County,0.3812025685931115,0.5970311066633308
Lewis County High Schol,Weston,West Virginia,-3.044804317740852,Lewis County,0.2753483901970207,0.6966202146403973
Wheeling Park High School,Wheeling,West Virginia,-11.532454205415256,Ohio County,0.3775725443247249,0.6029872869277693
Amherst High School,Amherst,Wisconsin,-1.1547005383792515,Portage County,0.5627520032664727,0.4235951615372837
Appleton North High School,Appleton,Wisconsin,-12.345407685009471,Outagamie County,0.4835149675817354,0.5018623258380466
Berlin High School,Berlin,Wisconsin,-5.277415192223472,Green Lake County,0.39246142694418557,0.5984260122191156
Black River Falls High School,Black River Falls,Wisconsin,-3.2336769576855797,Jackson County,0.5701829924650161,0.41980624327233584
Brookfield Central High School,Brookfield,Wisconsin,-5.231026320296655,Waukesha County,0.3219500257171774,0.6701689037845731
Brookfield East High School,Brookfield,Wisconsin,-10.161966126471567,Waukesha County,0.3219500257171774,0.6701689037845731
Brookfield Academy,Brookfield,Wisconsin,-14.326548781894402,Waukesha County,0.3219500257171774,0.6701689037845731
Cedarburg High School,Cedarburg,Wisconsin,-13.919051691835907,Ozaukee County,0.3432916404211284,0.6477278862593359
De Pere High School,De Pere,Wisconsin,-6.788838879612134,Brown County,0.4858069937905598,0.5037427828874675
Fond du Lac High School,Fond du Lac,Wisconsin,-11.524061783937121,Fond Du Lac County,0.4196576062471843,0.5693234719927918
Notre Dame Academy,Green Bay,Wisconsin,-3.2136168616269947,Brown County,0.4858069937905598,0.5037427828874675
Bay Port High School,Green Bay,Wisconsin,-12.06352629485536,Brown County,0.4858069937905598,0.5037427828874675
Greendale High School,Greendale,Wisconsin,-11.0,Milwaukee County,0.6682839590666145,0.3227048298787642
Arrowhead High School,Hartland,Wisconsin,-5.60198377561219,Waukesha County,0.3219500257171774,0.6701689037845731
Joseph A. Craig High School,Janesville,Wisconsin,-6.770069878062276,Rock County,0.6109467823320325,0.37896149735278767
Madison East High School,Madison,Wisconsin,-15.185519418182572,Dane County,0.7112186101801251,0.2755832191385032
Vel Phillips Memorial,Madison,Wisconsin,-9.47379325406089,Dane County,0.7112186101801251,0.2755832191385032
Middleton High School,Middleton,Wisconsin,-12.03265294280963,Dane County,0.7112186101801251,0.2755832191385032
Divine Savior Holy Angels High School,Milwaukee,Wisconsin,-6.898695528866309,Milwaukee County,0.6682839590666145,0.3227048298787642
Mineral Point High School,Mineral Point,Wisconsin,-1.7035257556021863,Iowa County,0.6471434278865361,0.34374750299640433
Muskegon Norway High School,Muskego,Wisconsin,-2.5495097567963922,Waukesha County,0.3219500257171774,0.6701689037845731
Neenah High School,Neenah,Wisconsin,-6.464346662871491,Winnebago County,0.5112932645754048,0.47372035940279683
New Berlin West,New Berlin,Wisconsin,-8.466583932038994,Waukesha County,0.3219500257171774,0.6701689037845731
Oshkosh North High School,Oshkosh,Wisconsin,-14.13473853077351,Winnebago County,0.5112932645754048,0.47372035940279683
Washington Park High School,Racine,Wisconsin,-6.4441704922614615,Racine County,0.513780273371091,0.47769995239806873
Sheboygan South High School,Sheboygan,Wisconsin,-13.225606476327151,Sheboygan County,0.4481603236818814,0.541819446200531
